Time_GMT	FluxDuration_sec	DMS_pptv_air	DMS_uM_m3_air	DMS_uM_m3_sw	DMSflux_uM_m2_d	DMSflux_error	kDMS_cm_hr	kDMS_error	U10N_m_s	Ustar_COARE_m_s	RWspd_m_s	Sc_DMS	RWdir_deg	Tair_C	SST_C	Sal_ppth	Lat	Lon	SOG_kts	Gyro_deg	Longwave_W_m2	Shortwave_W_m2	z_L
3/2/08 00:00:00	3448	86	0.00378	NaN	NaN	NaN	NaN	NaN	NaN	0.166	6.74	1460	-54.2	11.66	10.96	33.50	-51.346	-63.382	12.0	64.5	284.5	2.8	0.20
3/2/08 01:00:00	3448	112	0.00493	NaN	NaN	NaN	NaN	NaN	NaN	0.199	6.82	1467	-63.0	11.68	10.87	33.53	-51.252	-63.102	12.0	64.7	281.6	2.9	0.15
3/2/08 02:00:00	3445	118	0.00519	NaN	NaN	NaN	NaN	NaN	NaN	0.191	7.53	1476	-56.7	11.61	10.74	33.55	-51.156	-62.825	11.9	60.1	282.5	2.8	0.18
3/2/08 03:00:00	3448	117	0.00515	NaN	NaN	NaN	NaN	NaN	NaN	0.209	8.27	1461	-65.2	11.79	10.94	33.56	-51.034	-62.584	12.0	56.5	286.6	2.9	0.15
3/2/08 04:00:00	NaN	105	0.00462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1463	-63.4	11.78	NaN	33.57	-50.938	-62.306	12.1	NaN	NaN	NaN	0.22
3/2/08 05:00:00	NaN	70	0.00308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1468	-62.3	11.63	NaN	33.58	-50.847	-62.019	12.2	NaN	NaN	NaN	0.26
3/2/08 06:00:00	3448	51	0.00224	NaN	NaN	NaN	NaN	NaN	NaN	0.127	5.01	1447	-52.8	11.53	11.13	33.62	-50.757	-61.733	12.0	64.3	300.0	2.7	0.24
3/2/08 07:00:00	3448	72	0.00317	NaN	NaN	NaN	NaN	NaN	NaN	0.120	4.92	1483	-52.4	11.59	10.62	33.63	-50.676	-61.451	11.9	78.8	311.7	2.5	0.54
3/2/08 08:00:00	3448	88	0.00387	NaN	NaN	NaN	NaN	NaN	NaN	0.128	4.87	1496	-52.6	11.09	10.49	33.67	-50.676	-61.140	12.2	95.7	322.7	2.5	0.31
3/2/08 09:00:00	3146	110	0.00484	NaN	1.660	0.485	NaN	NaN	NaN	0.144	4.93	1435	-49.9	11.25	11.29	33.67	-50.692	-60.820	12.2	95.6	332.9	9.6	-0.03
3/2/08 10:00:00	3448	76	0.00334	NaN	NaN	NaN	NaN	NaN	NaN	0.113	4.27	1419	-18.5	11.57	11.47	33.67	-50.702	-60.496	12.5	94.5	327.0	100.5	0.06
3/2/08 11:00:00	3448	79	0.00348	NaN	NaN	NaN	NaN	NaN	NaN	0.093	3.67	1414	-16.1	11.60	11.47	33.69	-50.721	-60.169	12.5	98.6	288.9	303.5	0.11
3/2/08 12:00:00	3448	96	0.00422	NaN	0.829	0.223	NaN	NaN	NaN	0.112	4.29	1411	-33.0	11.57	11.44	33.70	-50.741	-59.839	12.7	96.2	278.4	462.7	0.01
3/2/08 13:00:00	3448	88	0.00387	NaN	0.673	0.172	NaN	NaN	NaN	0.127	4.74	1401	-41.7	11.65	11.49	33.72	-50.758	-59.504	12.8	95.8	279.2	588.0	-0.03
3/2/08 14:00:00	3448	72	0.00317	NaN	0.330	0.089	NaN	NaN	NaN	0.124	4.52	1399	-40.7	11.74	11.34	33.69	-50.774	-59.170	12.7	96.9	279.7	699.1	-0.01
3/2/08 15:00:00	3448	64	0.00282	NaN	NaN	NaN	NaN	NaN	NaN	0.147	NaN	1399	-2.7	11.78	11.29	33.72	-50.791	-58.836	12.7	96.0	278.9	733.1	0.00
3/2/08 16:00:00	3448	48	0.00211	NaN	NaN	NaN	NaN	NaN	NaN	0.156	NaN	1392	-1.8	11.87	11.47	33.74	-50.802	-58.502	12.7	94.3	275.7	721.5	-0.00
3/2/08 17:00:00	3448	54	0.00238	NaN	NaN	NaN	NaN	NaN	NaN	0.161	NaN	1385	-47.9	11.95	11.64	33.75	-50.811	-58.166	12.8	95.0	276.1	688.0	-0.01
3/2/08 18:00:00	NaN	50	0.00220	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1417	-4.5	11.92	NaN	33.70	-50.820	-57.830	12.8	NaN	NaN	NaN	0.10
3/2/08 19:00:00	NaN	50	0.00220	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1432	-66.4	11.74	NaN	33.69	-50.829	-57.492	12.9	NaN	NaN	NaN	0.10
3/2/08 20:00:00	NaN	46	0.00202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1461	-85.8	11.62	NaN	33.68	-50.838	-57.154	12.8	NaN	NaN	NaN	0.14
3/2/08 21:00:00	1374	76	0.00334	NaN	NaN	NaN	NaN	NaN	NaN	0.146	NaN	1503	-30.8	11.28	10.43	33.69	-50.847	-56.827	12.1	98.3	278.4	30.1	0.33
3/2/08 22:00:00	3448	100	0.00440	NaN	NaN	NaN	NaN	NaN	NaN	0.142	NaN	1518	18.8	11.02	10.20	33.79	-50.855	-56.507	12.3	97.7	287.5	14.5	0.31
3/2/08 23:00:00	3448	124	0.00546	NaN	NaN	NaN	NaN	NaN	NaN	0.119	NaN	1541	3.3	10.67	9.86	33.92	-50.864	-56.180	12.4	95.8	320.2	2.2	0.42
3/3/08 00:00:00	3448	153	0.00673	NaN	NaN	NaN	NaN	NaN	NaN	0.120	4.61	1563	18.9	10.51	9.63	33.96	-50.868	-55.853	12.4	93.5	328.7	2.3	0.45
3/3/08 01:00:00	3448	139	0.00612	1.84	NaN	NaN	NaN	NaN	NaN	0.108	4.60	1602	20.0	10.18	9.03	33.99	-50.870	-55.529	12.2	92.6	330.8	2.2	0.57
3/3/08 02:00:00	3448	130	0.00572	NaN	NaN	NaN	NaN	NaN	NaN	0.110	4.25	1607	20.1	9.90	9.05	33.99	-50.871	-55.209	12.0	92.7	331.5	2.2	0.41
3/3/08 03:00:00	3448	132	0.00581	NaN	NaN	NaN	NaN	NaN	NaN	0.120	4.81	1668	38.3	9.95	8.40	33.98	-50.872	-54.892	12.0	93.5	331.0	2.2	0.73
3/3/08 04:00:00	3448	135	0.00594	NaN	NaN	NaN	NaN	NaN	NaN	0.104	4.18	1688	21.5	9.66	8.23	33.98	-50.873	-54.569	12.4	93.8	328.9	2.1	0.89
3/3/08 05:00:00	3448	126	0.00554	NaN	NaN	NaN	NaN	NaN	NaN	0.108	NaN	1709	7.1	9.40	8.04	33.97	-50.874	-54.239	12.6	94.1	326.9	2.2	0.83
3/3/08 06:00:00	3448	118	0.00519	NaN	NaN	NaN	NaN	NaN	NaN	0.120	NaN	1676	23.1	9.60	8.43	33.96	-50.876	-53.904	12.7	93.7	325.0	2.2	0.62
3/3/08 07:00:00	3448	98	0.00431	NaN	NaN	NaN	NaN	NaN	NaN	0.152	5.56	1679	59.6	10.01	8.40	33.94	-50.877	-53.573	12.4	93.6	316.4	2.3	0.51
3/3/08 08:00:00	NaN	104	0.00458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1648	61.9	9.79	NaN	33.94	-50.876	-53.245	12.4	NaN	NaN	NaN	0.28
3/3/08 09:00:00	3098	113	0.00497	NaN	NaN	NaN	NaN	NaN	NaN	0.150	5.48	1608	51.3	9.84	9.17	33.92	-50.869	-52.919	12.4	90.1	298.2	40.5	0.20
3/3/08 10:00:00	3448	122	0.00537	NaN	NaN	NaN	NaN	NaN	NaN	0.130	5.24	1632	40.0	9.79	8.85	33.89	-50.863	-52.590	12.5	90.9	280.4	131.9	0.36
3/3/08 11:00:00	3448	130	0.00572	2.03	NaN	NaN	NaN	NaN	NaN	0.126	NaN	1637	-19.9	9.52	8.73	33.88	-50.857	-52.261	12.5	89.7	281.3	347.1	0.27
3/3/08 12:00:00	NaN	121	0.00532	1.40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1619	3.8	9.64	NaN	33.89	-50.850	-51.928	12.8	NaN	NaN	NaN	0.14
3/3/08 13:00:00	3448	107	0.00471	1.11	NaN	NaN	NaN	NaN	NaN	0.165	NaN	1619	56.8	9.80	8.84	33.91	-50.844	-51.593	12.7	91.0	283.3	616.8	0.17
3/3/08 14:00:00	NaN	94	0.00414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1642	65.0	9.81	NaN	33.94	-50.837	-51.258	12.8	NaN	NaN	NaN	0.22
3/3/08 15:00:00	NaN	NaN	NaN	2.92	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1751	59.8	9.30	NaN	33.85	-50.831	-50.928	12.1	NaN	NaN	NaN	0.42
3/3/08 16:00:00	NaN	NaN	NaN	2.83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1754	20.6	9.11	NaN	33.83	-50.823	-50.612	12.0	NaN	NaN	NaN	0.41
3/3/08 17:00:00	NaN	NaN	NaN	1.50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1689	79.9	9.53	NaN	33.92	-50.810	-50.291	12.5	NaN	NaN	NaN	0.23
3/3/08 18:00:00	NaN	NaN	NaN	1.93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1766	-60.9	9.23	NaN	33.89	-50.796	-49.963	12.3	NaN	NaN	NaN	0.37
3/3/08 19:00:00	NaN	NaN	NaN	1.88	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1716	-97.4	9.42	NaN	33.88	-50.782	-49.641	12.1	NaN	NaN	NaN	0.21
3/3/08 20:00:00	NaN	NaN	NaN	2.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1749	153.3	9.58	NaN	33.86	-50.769	-49.327	12.0	NaN	NaN	NaN	0.25
3/3/08 21:00:00	NaN	NaN	NaN	2.91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1784	102.9	8.79	NaN	33.80	-50.755	-48.993	13.4	NaN	NaN	NaN	0.20
3/3/08 22:00:00	NaN	NaN	NaN	1.63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1689	48.7	8.94	NaN	33.94	-50.740	-48.637	13.4	NaN	NaN	NaN	0.07
3/3/08 23:00:00	NaN	NaN	NaN	1.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1708	118.3	8.98	NaN	33.94	-50.725	-48.296	12.6	NaN	NaN	NaN	0.09
3/4/08 00:00:00	NaN	NaN	NaN	2.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1764	118.4	8.64	NaN	33.92	-50.711	-47.973	12.1	NaN	NaN	NaN	NaN
3/4/08 01:00:00	NaN	NaN	NaN	2.30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1706	92.8	8.67	NaN	33.89	-50.691	-47.657	12.1	NaN	NaN	NaN	NaN
3/4/08 02:00:00	NaN	NaN	NaN	4.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1632	103.6	9.27	NaN	33.82	-50.670	-47.337	12.3	NaN	NaN	NaN	NaN
3/4/08 03:00:00	NaN	NaN	NaN	2.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1654	94.7	9.32	NaN	33.86	-50.649	-47.016	12.4	NaN	NaN	NaN	NaN
3/4/08 04:00:00	NaN	NaN	NaN	2.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1678	81.7	8.98	NaN	33.86	-50.628	-46.693	12.4	NaN	NaN	NaN	NaN
3/4/08 05:00:00	NaN	NaN	NaN	2.93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1696	75.3	8.59	NaN	33.85	-50.606	-46.372	12.4	NaN	NaN	NaN	NaN
3/4/08 06:00:00	NaN	NaN	NaN	2.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1684	68.4	7.96	NaN	33.85	-50.585	-46.049	12.3	NaN	NaN	NaN	NaN
3/4/08 07:00:00	NaN	NaN	NaN	2.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1690	57.3	7.26	NaN	33.85	-50.564	-45.730	12.2	NaN	NaN	NaN	NaN
3/4/08 08:00:00	NaN	NaN	NaN	3.41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1751	49.1	7.21	NaN	33.85	-50.543	-45.412	12.3	NaN	NaN	NaN	NaN
3/4/08 09:00:00	NaN	NaN	NaN	4.99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1816	39.5	7.00	NaN	33.84	-50.518	-45.090	12.5	NaN	NaN	NaN	NaN
3/4/08 10:00:00	NaN	NaN	NaN	3.53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1819	22.7	6.83	NaN	33.84	-50.489	-44.768	12.4	NaN	NaN	NaN	NaN
3/4/08 11:00:00	NaN	NaN	NaN	3.30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1774	15.1	6.48	NaN	33.84	-50.460	-44.447	12.3	NaN	NaN	NaN	NaN
3/4/08 12:00:00	NaN	NaN	NaN	2.84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1733	14.2	6.25	NaN	33.83	-50.432	-44.133	12.1	NaN	NaN	NaN	NaN
3/4/08 13:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1749	17.6	5.79	NaN	33.83	-50.404	-43.819	12.1	NaN	NaN	NaN	NaN
3/4/08 14:00:00	NaN	NaN	NaN	2.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1732	10.8	5.69	NaN	33.82	-50.376	-43.503	12.4	NaN	NaN	NaN	NaN
3/4/08 15:00:00	NaN	NaN	NaN	1.88	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1718	8.5	5.44	NaN	33.83	-50.347	-43.184	12.3	NaN	NaN	NaN	NaN
3/4/08 16:00:00	NaN	NaN	NaN	1.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1717	9.6	5.56	NaN	33.83	-50.319	-42.866	12.3	NaN	NaN	NaN	NaN
3/4/08 17:00:00	NaN	NaN	NaN	1.82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1712	6.1	5.78	NaN	33.82	-50.292	-42.547	12.4	NaN	NaN	NaN	NaN
3/4/08 18:00:00	NaN	NaN	NaN	1.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1742	14.8	5.50	NaN	33.81	-50.271	-42.224	12.6	NaN	NaN	NaN	NaN
3/4/08 19:00:00	NaN	NaN	NaN	1.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1751	21.0	5.37	NaN	33.83	-50.250	-41.894	12.6	NaN	NaN	NaN	NaN
3/4/08 20:00:00	NaN	NaN	NaN	2.23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1742	2.5	5.36	NaN	33.84	-50.229	-41.568	12.7	NaN	NaN	NaN	NaN
3/4/08 21:00:00	NaN	NaN	NaN	2.12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1795	-16.3	5.46	NaN	33.83	-50.209	-41.242	12.4	NaN	NaN	NaN	NaN
3/4/08 22:00:00	NaN	NaN	NaN	1.66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1861	-20.7	5.32	NaN	33.81	-50.188	-40.922	12.5	NaN	NaN	NaN	NaN
3/4/08 23:00:00	NaN	NaN	NaN	1.93	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1912	-27.2	5.27	NaN	33.80	-50.167	-40.599	12.5	NaN	NaN	NaN	NaN
3/5/08 00:00:00	NaN	NaN	NaN	1.57	NaN	NaN	NaN	NaN	5.43	NaN	NaN	1882	-36.7	5.18	NaN	33.79	-50.146	-40.275	12.5	NaN	NaN	NaN	NaN
3/5/08 01:00:00	NaN	NaN	NaN	1.64	NaN	NaN	NaN	NaN	5.58	NaN	NaN	1917	-33.0	5.21	NaN	33.82	-50.126	-39.956	12.1	NaN	NaN	NaN	NaN
3/5/08 02:00:00	NaN	NaN	NaN	1.72	NaN	NaN	NaN	NaN	6.98	NaN	NaN	1874	-123.3	5.25	NaN	33.73	-50.106	-39.644	12.1	NaN	NaN	NaN	NaN
3/5/08 03:00:00	NaN	NaN	NaN	1.70	NaN	NaN	NaN	NaN	7.43	NaN	NaN	1865	-135.4	5.31	NaN	33.73	-50.086	-39.334	11.8	NaN	NaN	NaN	NaN
3/5/08 04:00:00	NaN	NaN	NaN	1.77	NaN	NaN	NaN	NaN	7.55	NaN	NaN	1929	-133.4	5.34	NaN	33.73	-50.066	-39.026	12.2	NaN	NaN	NaN	NaN
3/5/08 05:00:00	NaN	NaN	NaN	1.75	NaN	NaN	NaN	NaN	8.17	NaN	NaN	1966	-137.4	5.27	NaN	33.75	-50.045	-38.704	12.8	NaN	NaN	NaN	NaN
3/5/08 06:00:00	NaN	NaN	NaN	1.80	NaN	NaN	NaN	NaN	8.90	NaN	NaN	1914	-148.1	5.40	NaN	33.73	-50.024	-38.371	13.0	NaN	NaN	NaN	NaN
3/5/08 07:00:00	NaN	NaN	NaN	1.54	NaN	NaN	NaN	NaN	9.73	NaN	NaN	1880	-49.1	5.45	NaN	33.73	-50.021	-38.061	12.5	NaN	NaN	NaN	NaN
3/5/08 08:00:00	NaN	NaN	NaN	1.67	NaN	NaN	NaN	NaN	10.15	NaN	NaN	1906	59.1	5.70	NaN	33.73	-50.176	-38.000	11.4	NaN	NaN	NaN	NaN
3/5/08 09:00:00	NaN	NaN	NaN	1.38	NaN	NaN	NaN	NaN	10.32	NaN	NaN	1894	50.7	5.74	NaN	33.73	-50.364	-38.000	11.1	NaN	NaN	NaN	NaN
3/5/08 10:00:00	NaN	NaN	NaN	1.29	NaN	NaN	NaN	NaN	10.57	NaN	NaN	1906	46.3	5.45	NaN	33.73	-50.548	-38.000	11.0	NaN	NaN	NaN	NaN
3/5/08 11:00:00	NaN	NaN	NaN	1.34	NaN	NaN	NaN	NaN	10.47	NaN	NaN	1913	39.2	5.17	NaN	33.74	-50.734	-38.000	11.2	NaN	NaN	NaN	NaN
3/5/08 12:00:00	NaN	NaN	NaN	1.48	NaN	NaN	NaN	NaN	10.55	NaN	NaN	1894	35.6	4.97	NaN	33.75	-50.920	-38.000	11.2	NaN	NaN	NaN	NaN
3/5/08 13:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.22	NaN	NaN	1988	29.9	4.72	NaN	33.73	-51.106	-38.000	11.2	NaN	NaN	NaN	NaN
3/5/08 14:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.43	NaN	NaN	2001	27.6	4.81	NaN	33.73	-51.291	-38.000	11.1	NaN	NaN	NaN	NaN
3/5/08 15:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.70	NaN	NaN	2037	29.4	4.71	NaN	33.74	-51.477	-38.000	11.2	NaN	NaN	NaN	NaN
3/5/08 16:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.33	NaN	NaN	2196	33.3	4.26	NaN	33.78	-51.663	-38.000	11.1	NaN	NaN	NaN	NaN
3/5/08 17:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.65	NaN	NaN	2159	36.6	4.19	NaN	33.77	-51.847	-38.000	11.1	NaN	NaN	NaN	NaN
3/5/08 18:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.28	NaN	NaN	2142	-75.8	4.01	NaN	33.76	-51.901	-37.907	11.9	NaN	NaN	NaN	NaN
3/5/08 19:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.65	NaN	NaN	2221	-117.6	3.87	NaN	33.78	-51.729	-37.727	12.6	NaN	NaN	NaN	NaN
3/5/08 20:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.35	NaN	NaN	2085	-117.9	3.90	NaN	33.75	-51.551	-37.548	12.6	NaN	NaN	NaN	NaN
3/5/08 21:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.38	NaN	NaN	2029	-112.3	3.96	NaN	33.73	-51.372	-37.370	12.7	NaN	NaN	NaN	NaN
3/5/08 22:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.95	NaN	NaN	1994	-106.6	3.95	NaN	33.74	-51.193	-37.191	12.7	NaN	NaN	NaN	NaN
3/5/08 23:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.97	NaN	NaN	1905	-78.5	4.01	NaN	33.76	-51.011	-37.041	12.4	NaN	NaN	NaN	NaN
3/6/08 00:00:00	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.95	NaN	NaN	1894	-49.7	4.04	NaN	33.84	-50.829	-37.115	11.9	NaN	NaN	NaN	NaN
3/6/08 01:00:00	NaN	NaN	NaN	0.41	NaN	NaN	NaN	NaN	6.23	NaN	NaN	1892	-45.2	4.62	NaN	33.84	-50.647	-37.236	11.8	NaN	NaN	NaN	NaN
3/6/08 02:00:00	NaN	NaN	NaN	0.62	NaN	NaN	NaN	NaN	5.38	NaN	NaN	1892	-35.9	5.45	NaN	33.75	-50.464	-37.358	12.0	NaN	NaN	NaN	NaN
3/6/08 03:00:00	NaN	NaN	NaN	0.81	NaN	NaN	NaN	NaN	6.30	NaN	NaN	1891	0.0	6.03	NaN	33.72	-50.306	-37.483	12.0	NaN	NaN	NaN	NaN
3/6/08 04:00:00	NaN	NaN	NaN	0.88	NaN	NaN	NaN	NaN	7.58	NaN	NaN	1880	51.9	6.44	NaN	33.72	-50.418	-37.611	12.4	NaN	NaN	NaN	NaN
3/6/08 05:00:00	NaN	NaN	NaN	0.77	NaN	NaN	NaN	NaN	7.43	NaN	NaN	1887	54.0	6.76	NaN	33.72	-50.608	-37.738	12.4	NaN	NaN	NaN	NaN
3/6/08 06:00:00	NaN	NaN	NaN	0.87	NaN	NaN	NaN	NaN	8.08	NaN	NaN	1922	63.7	6.93	NaN	33.73	-50.799	-37.865	12.4	NaN	NaN	NaN	NaN
3/6/08 07:00:00	NaN	NaN	NaN	1.04	NaN	NaN	NaN	NaN	8.42	NaN	NaN	1895	11.5	7.33	NaN	33.74	-50.934	-38.005	12.1	NaN	NaN	NaN	NaN
3/6/08 08:00:00	NaN	NaN	NaN	1.23	NaN	NaN	NaN	NaN	8.00	NaN	NaN	1896	-34.2	7.59	NaN	33.74	-50.793	-38.139	11.8	NaN	NaN	NaN	NaN
3/6/08 09:00:00	NaN	NaN	NaN	1.31	NaN	NaN	NaN	NaN	7.98	NaN	NaN	1909	-32.9	7.77	NaN	33.75	-50.613	-38.259	11.8	NaN	NaN	NaN	NaN
3/6/08 10:00:00	NaN	NaN	NaN	1.65	NaN	NaN	NaN	NaN	8.28	NaN	NaN	1937	-30.7	8.10	NaN	33.72	-50.432	-38.379	11.8	NaN	NaN	NaN	NaN
3/6/08 11:00:00	NaN	NaN	NaN	1.50	NaN	NaN	NaN	NaN	9.63	NaN	NaN	1865	55.2	8.10	NaN	33.72	-50.358	-38.488	12.1	NaN	NaN	NaN	NaN
3/6/08 12:00:00	NaN	NaN	NaN	1.53	NaN	NaN	NaN	NaN	10.77	NaN	NaN	1907	86.7	7.76	NaN	33.73	-50.551	-38.500	12.5	NaN	NaN	NaN	NaN
3/6/08 13:00:00	NaN	NaN	NaN	1.72	NaN	NaN	NaN	NaN	10.70	NaN	NaN	1919	36.7	7.55	NaN	33.73	-50.728	-38.499	5.9	NaN	NaN	NaN	NaN
3/6/08 14:00:00	NaN	NaN	NaN	1.69	NaN	NaN	NaN	NaN	9.63	NaN	NaN	1927	-4.3	7.67	NaN	33.73	-50.750	-38.499	0.3	NaN	NaN	NaN	NaN
3/6/08 15:00:00	NaN	NaN	NaN	1.72	NaN	NaN	NaN	NaN	9.95	NaN	NaN	1934	-4.2	7.80	NaN	33.72	-50.750	-38.499	0.3	NaN	NaN	NaN	NaN
3/6/08 16:00:00	NaN	NaN	NaN	1.83	NaN	NaN	NaN	NaN	10.58	NaN	NaN	1951	-5.5	7.84	NaN	33.72	-50.750	-38.499	0.3	NaN	NaN	NaN	NaN
3/6/08 17:00:00	NaN	NaN	NaN	1.84	NaN	NaN	NaN	NaN	10.88	NaN	NaN	1951	-89.6	7.79	NaN	33.72	-50.750	-38.496	2.1	NaN	NaN	NaN	NaN
3/6/08 18:00:00	NaN	NaN	NaN	1.63	NaN	NaN	NaN	NaN	11.03	NaN	NaN	1933	-149.8	7.74	NaN	33.73	-50.750	-38.404	5.0	NaN	NaN	NaN	NaN
3/6/08 19:00:00	NaN	NaN	NaN	1.48	NaN	NaN	NaN	NaN	11.22	NaN	NaN	1912	-149.1	7.91	NaN	33.75	-50.750	-38.257	5.9	NaN	NaN	NaN	NaN
3/6/08 20:00:00	NaN	NaN	NaN	1.34	NaN	NaN	NaN	NaN	10.90	NaN	NaN	1896	-148.0	8.04	NaN	33.74	-50.750	-38.120	5.9	NaN	NaN	NaN	NaN
3/6/08 21:00:00	NaN	NaN	NaN	1.04	NaN	NaN	NaN	NaN	10.80	NaN	NaN	1898	-150.7	8.24	NaN	33.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3/6/08 22:00:00	NaN	NaN	NaN	1.03	NaN	NaN	NaN	NaN	10.35	NaN	NaN	1882	-158.8	7.72	NaN	33.73	-50.750	-37.766	6.0	NaN	NaN	NaN	NaN
3/6/08 23:00:00	NaN	NaN	NaN	1.22	NaN	NaN	NaN	NaN	7.27	NaN	NaN	1910	-167.0	NaN	NaN	33.74	-50.750	-37.627	6.0	NaN	NaN	NaN	NaN
3/7/08 00:00:00	NaN	NaN	NaN	1.46	NaN	NaN	NaN	NaN	8.45	NaN	NaN	1917	-99.4	7.49	NaN	33.77	-50.723	-37.508	5.2	NaN	NaN	NaN	0.11
3/7/08 01:00:00	2338	246	0.01082	NaN	NaN	NaN	NaN	NaN	8.05	0.281	8.81	1921	-44.8	7.16	5.96	33.75	-50.681	-37.495	0.8	282.7	347.8	2.6	0.10
3/7/08 02:00:00	NaN	271	0.01192	NaN	NaN	NaN	NaN	NaN	7.42	NaN	NaN	1899	-44.2	6.85	NaN	33.73	-50.647	-37.521	7.2	NaN	NaN	NaN	0.06
3/7/08 03:00:00	3448	288	0.01267	0.80	NaN	NaN	NaN	NaN	6.88	0.228	7.05	1883	-7.7	6.68	6.31	33.72	-50.625	-37.771	12.0	273.5	345.8	2.5	0.03
3/7/08 04:00:00	1857	302	0.01329	0.92	NaN	NaN	NaN	NaN	7.18	0.202	7.02	1882	-11.3	6.60	6.33	33.72	-50.625	-38.017	11.9	273.6	344.2	2.5	0.02
3/7/08 05:00:00	NaN	NaN	NaN	1.37	NaN	NaN	NaN	NaN	7.47	NaN	NaN	NaN	-41.3	6.69	NaN	33.74	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3/7/08 06:00:00	NaN	NaN	NaN	1.56	NaN	NaN	NaN	NaN	7.87	NaN	NaN	1934	45.6	6.69	NaN	33.71	-50.508	-38.426	12.3	NaN	NaN	NaN	0.06
3/7/08 07:00:00	NaN	NaN	NaN	1.25	NaN	NaN	NaN	NaN	8.18	NaN	NaN	1888	-65.0	7.03	NaN	33.72	-50.500	-38.144	12.2	NaN	NaN	NaN	0.02
3/7/08 08:00:00	NaN	NaN	NaN	1.18	NaN	NaN	NaN	NaN	9.47	NaN	NaN	1884	-156.4	6.76	NaN	33.72	-50.500	-37.828	12.0	NaN	NaN	NaN	0.02
3/7/08 09:00:00	NaN	224	0.00985	1.32	NaN	NaN	NaN	NaN	10.32	NaN	NaN	1876	-117.1	6.64	NaN	33.72	-50.477	-37.548	11.7	NaN	NaN	NaN	0.02
3/7/08 10:00:00	3261	223	0.00981	1.50	3.427	1.287	9.52	4.20	9.57	0.345	9.76	1884	-12.0	6.66	6.24	33.71	-50.378	-37.616	11.6	270.3	343.6	125.8	0.01
